time,qpos,qvel,torque
1.2937943935394287,"[0.15865424926737248, 0.027602991829867547, 0.3133605465152243, 0.5662424165182635, 0.009780851380280817, 0.53273624963835, -0.006278052523359784, -0.12688147676318276, 0.07165549469843503, 0.3529604480431968, 0.12409696242049569, -0.005825444835783559, 0.4126354721531116]","[-0.017306519928098712, -0.0011928487331513303, -0.6411141716301673, -0.0011557415462141547, -0.0023321387777387867, 0.16314844128042877, -0.11239825492069981, -0.00020540829483651764, 0.0010127153845456561, 0.06926215229750116, -0.00743222817816672, -0.007175574223350085, -0.416697594177749]","[-0.001391604480062515, -4.5567347822556394e-05, 0.011604543803213166, 0.0028207241405926804, 0.0003964010648941854, -0.007396295330888741, 0.03418233102044783, 0.014387352571660227, -0.005795171421933191, -0.003659427148982319, -0.015681096931676002, 0.006356729864179791, 0.010261139796880904]"
1.294795274734497,"[0.15928440347849632, 0.02770128190170416, 0.31183650260566415, 0.5662265426552717, 0.009828262522585809, 0.5327938166549716, -0.006284822592255207, -0.12690192815452392, 0.0717209380207224, 0.3530307362318641, 0.12354702956096755, -0.006127247124607636, 0.4963488276389151]","[0.006501776144826093, 0.0013936216842354405, -0.6533901986474215, -0.0005273782088078623, -0.00031519729118417483, 0.1636697307510565, -0.11258828502768342, -0.00021965520929942225, 0.0010808863190412846, 0.07027509686677881, -0.009553001953800702, -0.005455445823054826, -0.4809090908618168]","[-0.0006374825192449469, -4.3316284967939006e-05, 0.011605847915872467, 0.001670299073873947, 0.00027846124181751943, -0.006973745554336175, 0.035447939396774174, 0.014381798111665449, -0.005791885850603277, -0.003665395271770884, -0.017098091833527826, 0.006156316115971903, 0.010915569226077157]"
1.294795274734497,"[0.15792676739509462, 0.027622073857089043, 0.31173495110792165, 0.5667734068008206, 0.009937032670022716, 0.5345334480762648, -0.006986691081538418, -0.12692133983297207, 0.0716355077409349, 0.35238451607852966, 0.12354529057905901, -0.006986772642400568, 0.5857942482288654]","[-0.03007587681505605, -0.0022654415600641955, -0.6708472408123056, 0.010095745706025084, 0.002087027011263691, 0.19453555418559718, -0.12491562237611037, -0.0005098939454958811, -0.0015400646689483037, 0.05721605090640584, 0.004369480367112866, -0.0147192309749573, -0.4368715986724048]","[0.00018556451424392534, -4.145198735133325e-05, 0.011603155056586665, -0.009694217255457264, -0.0005524210233133959, -0.009037051534982405, 0.042394457683517336, 0.014378455938744995, -0.005786718412901523, -0.0036722133509934835, -0.024865367445984426, 0.008556620170884549, 0.010693892233225583]"
1.2957971096038818,"[0.1567960755934423, 0.027269710267797655, 0.3108084855995441, 0.5666860530286054, 0.010232787308501924, 0.529068933508963, -0.0011207987465729362, -0.1266536317878268, 0.07112238434186344, 0.4389943760798323, 0.12326303770865636, -0.006642926102083306, -0.004921385936330965]","[-0.01846089416791657, -0.006210359970201447, -0.6686094984569544, -0.0018941758238753348, 0.00412531621304783, 0.09741493051834761, -0.020127050379256328, 0.00485257743752789, -0.009189405330925514, 0.04735609136154623, -0.005077442486627188, 0.006073453573594702, -0.0881199207013139]","[-0.0015586804311716574, 0.000189725073607791, 0.011716023061855492, 0.021063554470936673, -0.0023189573290986767, -0.004153427842739376, 0.005547986513134798, 0.002453521698318595, -0.0006348358906582762, -0.0010916100475803858, -0.002578959480905719, -0.0001458445223143044, 0.003139846634557574]"
1.2968003749847412,"[0.15665770665908865, 0.027242161103423035, 0.3112603386742769, 0.5666150453213634, 0.010530951748447493, 0.529671722389456, -0.0011264316946081906, -0.12632706827393295, 0.07055383750653409, 0.4393684225954277, 0.12227614753203093, -0.006371724265422959, 0.07631097163212777]","[-0.011827721078078172, -0.0017075237394635601, -0.6686260610334078, -0.0013365261329135692, 0.004340937883502653, 0.10601313725258901, -0.020245201062754226, 0.005576801417592772, -0.009943117620877105, 0.051828964487724005, -0.013229015393327027, 0.005710783744887371, -0.18481957056422255]","[-0.004901517906239159, -1.8453413941625834e-05, 0.011639264099670775, 0.020211592307719337, -0.0029066249747005148, -0.0035890737881596195, 0.007567503252913897, 0.0024869999845430883, -0.0006614318352763358, -0.0011089834484809282, -0.0002976462174737977, -0.00015893453670905218, 0.00479441211343163]"
1.2968003749847412,"[0.15696842130227925, 0.02728572441464916, 0.31156465711908626, 0.5665475796880799, 0.010774371389511478, 0.5298858276702251, -0.0010029407262544957, -0.12599443507423605, 0.06995780624772174, 0.4393719696957051, 0.12153081153841626, -0.006019836707792423, 0.15867960910195592]","[-0.004878158634160236, -0.00042609084760660557, -0.6627337468515287, -0.0015005924084462946, 0.0036864263919628762, 0.11151084947750009, -0.019029511698773847, 0.006100476927401447, -0.0104737566414741, 0.05519126011043735, -0.017680902064712265, 0.006273291114392434, -0.2714114791543058]","[-0.004115994711433339, -5.2166652895582814e-05, 0.011619608090047237, 0.01985906830251442, -0.0034992092968465166, -0.0030645725301805798, 0.009737297851964491, 0.002527711685745328, -0.0006913171299767807, -0.0011334179353148185, -0.0048666741195157355, 0.00035491705763388286, 0.006303780969621914]"
1.2977943420410156,"[0.15779944781453437, 0.027410516326202596, 0.3120488531808711, 0.5664532690792131, 0.011008871476130878, 0.5296288275159642, -0.001394295449089942, -0.12569250106967306, 0.06940774677836507, 0.43914438517183996, 0.12131489646486313, -0.005560147788140247, 0.24275462512104085]","[0.009671759020981845, 0.001857470280707883, -0.6498585169375111, -0.001945421553605105, 0.0029945800261980274, 0.10687946947021604, -0.025183909453170696, 0.005412655782989799, -0.00976981415709044, 0.04966504900641365, -0.0036813038598912423, 0.008299148663079573, -0.3333327098034148]","[-0.0032380052160735197, -5.133167108223291e-05, 0.011617360094144782, 0.017961782140123932, -0.00397627266046936, -0.0029977297282120273, 0.012567094276953534, 0.0025689716783104583, -0.000723993429650887, -0.0011544061990659236, -0.0069251699846237654, 0.00031066186040794297, 0.006941605886876659]"
1.2977943420410156,"[0.15775833616521173, 0.027464002973441932, 0.3111022227729851, 0.5666442880600931, 0.011447821286756315, 0.5309995092940445, -0.001975932291318481, -0.12535701510679764, 0.06873935944903366, 0.4391165953637469, 0.12135232868753795, -0.006290238483297541, 0.32532981382679677]","[0.0005334664667196945, 0.0013733304461523153, -0.6624275314129302, 0.003046883162480229, 0.00645803578282843, 0.13223244221298192, -0.03531103065921464, 0.006094097829711067, -0.012021049208388212, 0.04955301382538965, 0.000730859181737544, -0.012959026220282527, -0.42475647595623633]","[0.0015107839177700053, -4.8902865662172086e-05, 0.01161270748561767, 0.011199324660891942, -0.006485765470075609, -0.004895719766735579, 0.019637060946070654, 0.0026064356494012704, -0.0007536823789832677, -0.0011711473283664467, -0.013834839413373679, 0.006549709375662831, 0.009547153407049543]"
1.2989323139190674,"[0.15880040224051958, 0.027626351010976456, 0.3117496242240016, 0.5668136609350874, 0.011868978730149035, 0.5308634717364527, -0.0021122731035222056, -0.12502789816115267, 0.06810444083237455, 0.4390969216248765, 0.12132390790679505, -0.006884436535337399, 0.40902678663916126]","[0.013241094628470573, 0.002578498605770833, -0.6546279489501446, 0.0027212482929572235, 0.006279470536418984, 0.1292591661275707, -0.0382746556829309, 0.005923907141322179, -0.011328111767305329, 0.04887189976888922, -0.00018821584312969859, -0.010715329118969857, -0.48143888709867905]","[-0.0015081154150881823, -4.673168931563475e-05, 0.011615726607486963, 0.010135774221859635, -0.006475697227450665, -0.00444116595470176, 0.020908940294244917, 0.002650713850696145, -0.0007944723244522617, -0.0011750669747926691, -0.015132304158923984, 0.006291948063872837, 0.010260538677003826]"
1.2989323139190674,"[0.15771316548657552, 0.02756690732660457, 0.3127564513131418, 0.5669075577174636, 0.012171088030275052, 0.5303660581693826, -0.0026270155530621485, -0.12472367161910014, 0.06755302682909284, 0.43889963017303846, 0.12140705976528132, -0.007454070038147895, 0.49626342266700796]","[-0.01375928763089774, -0.00022794342431772268, -0.6427473499353104, 0.0017117787599998638, 0.004954801457573179, 0.12175201301747067, -0.0462501706566562, 0.005520036748012255, -0.00999974240501429, 0.04601092243689964, 0.0011230220582860602, -0.009920567582671909, -0.4932602644936014]","[0.0032218342789035455, -4.4717345263881374e-05, 0.011613178011901627, 0.009052898542810535, -0.006444038707477712, -0.004024634003710868, 0.022144376531844295, 0.002694005268652209, -0.0008328167190439609, -0.0011804209135704252, -0.016485629300668637, 0.006075933023804259, 0.01092405359925051]"
1.2999682426452637,"[0.15796035815068316, 0.027660243679356888, 0.3100370853516233, 0.5677343453237216, 0.012809072253530928, 0.5321890895553236, -0.0032391187581016787, -0.12446125024343538, 0.06685836419506151, 0.4381159078598838, 0.12279400901342004, -0.008365056623017467, 0.5826066895184662]","[-0.0002442739978249385, 0.0013302462292558344, -0.6849365721089143, 0.014298703252629504, 0.010199093739892426, 0.1530686842010355, -0.05846937849141706, 0.004766728455120979, -0.0124248695911954, 0.03164988034860618, 0.024975299009506888, -0.01633619959002954, -0.498905614573459]","[6.909866952646477e-05, -4.248245530295571e-05, 0.011619743027025209, -0.002314946720348981, -0.007224852953929877, -0.006100887196397547, 0.029094325591805803, 0.002733366052958409, -0.0008658676546501177, -0.0011861867770113614, -0.028147113207422823, 0.008474598972046277, 0.010689525024038844]"
1.2999682426452637,"[0.15772948900816083, 0.02732566603431638, 0.3119029507324109, 0.5673385130761428, 0.013140577495622703, 0.531355935709546, -0.0013695474559585175, -0.12498637086705418, 0.06672799365245027, 0.5282264426518316, 0.12208451882668618, -0.008010626284000249, -0.006125106911394199]","[-0.007286237785206231, -0.006079791500319263, -0.6521120151677224, -0.007173905511133224, 0.004920850778602557, 0.13796268591586763, -0.024593232299410676, -0.009301913442554639, -0.002328396418339297, 0.08204300592425916, -0.012683358765276737, 0.0065338987473041515, -0.10725457429398451]","[-0.0054101762994287405, 0.0001828212765195178, 0.011730073923431849, 0.025820570943773817, -0.0010863173932939376, -0.008816369809752473, 0.0058261114101567655, 0.021715126854746962, -0.005445262423563409, -0.003841814672942431, -0.0017520255210240476, -0.00028989776054654247, 0.0031232828414946676]"
1.3009662628173828,"[0.1581531360643647, 0.02735692487622001, 0.31215549244263785, 0.567010771741009, 0.013430838678152437, 0.5318618804448211, -0.0013107354641824784, -0.12546975144205388, 0.066529204207676, 0.5282353087469062, 0.12147173660393741, -0.007650519180644284, 0.07503965055358272]","[0.003336158524884265, 0.0002617154451402691, -0.6473997424726421, -0.0060074975175249895, 0.004079445012275363, 0.1468395184363091, -0.023522058571418224, -0.00856156181288944, -0.0035360382810220472, 0.08215492830035595, -0.010884451045279924, 0.00671651462552537, -0.21396026791081818]","[-0.0048416863151622275, -2.4663024871839388e-05, 0.011644274794767043, 0.02482764008600863, -0.0016979483844677785, -0.008248980966506841, 0.007900802417347513, 0.02158596529279046, -0.005429224048322738, -0.0038383176755716958, -0.0034718053515033565, -0.00027982222470255625, 0.004794217687823493]"
1.3009662628173828,"[0.15713784738418965, 0.0272792236812417, 0.31361862106709953, 0.5666272594583908, 0.013561893177725328, 0.5319185657610622, -0.001351996179073669, -0.12590823381978808, 0.06632878489611704, 0.5284304584626937, 0.120303086770275, -0.007206669910548552, 0.15932395851898948]","[-0.012558093762424935, -0.0005204055599426108, -0.6275940936364969, -0.006640526965632263, 0.0021141533534412174, 0.15063550709685178, -0.023963453447728846, -0.007442211713981636, -0.0038431573249782924, 0.08777938707787444, -0.025400907186735835, 0.007484328038860046, -0.27816483467526704]","[-0.00015521466985615035, -5.474674978349217e-05, 0.011619049964249435, 0.024342542296621333, -0.002316155994822993, -0.0077308597791582315, 0.010121837758934141, 0.021471631567808454, -0.00542147374317195, -0.00383490306032893, -0.004118990773175268, 0.0002620531124988391, 0.006299418967743518]"
1.3019649982452393,"[0.15809061225941679, 0.027411749864578745, 0.3125847410402636, 0.5663099482812065, 0.013875733433099162, 0.5321268361667828, -0.0016917013192830664, -0.12633686241986253, 0.06612077525224372, 0.5283871328597496, 0.11922367775289755, -0.006733003740885466, 0.24170875015695542]","[0.01158208424052147, 0.0020021115146659175, -0.6400261214872422, -0.005828714577702201, 0.0045922436718065715, 0.15241741381709317, -0.03085984135772092, -0.007372230466121171, -0.0037259170945784913, 0.08639526425881801, -0.023574022222690196, 0.008250155321982306, -0.3526469938430011]","[-0.003225052056923753, -5.2460766888503245e-05, 0.01161812495387035, 0.022360253229040408, -0.002834753346829754, -0.00764790726586924, 0.012983463467786548, 0.02136292723081042, -0.005414605103743613, -0.0038369415720978235, -0.006219247293223279, 0.00022743300995895353, 0.00693647855895399]"
1.3019649982452393,"[0.15826164529236694, 0.02754678732895174, 0.314260637851508, 0.566186860692922, 0.014143917035021094, 0.5332619418348193, -0.0022402795754466916, -0.12671613485674674, 0.06578097003355235, 0.528031701347283, 0.1188944511800995, -0.007422177204633079, 0.32452575879812584]","[0.0031138590677304376, 0.002357355507048355, -0.6203635377322755, -0.001996328512610828, 0.004691097312122389, 0.17299614312685282, -0.039729913461039705, -0.006667479098284918, -0.006186967496088787, 0.07889252382565469, -0.005955871684391198, -0.01217128577232867, -0.4376075730244732]","[-0.0022924475475356804, -5.142942103426437e-05, 0.011606275170075196, 0.015560998181612846, -0.005354955712389405, -0.009555783687988465, 0.020086574437159867, 0.0212609607889334, -0.0054080441576664865, -0.003838812524613903, -0.01316995502599709, 0.006452145306302488, 0.009549030398903096]"
1.302968978881836,"[0.1583287888553179, 0.027663252048291304, 0.3142086214044451, 0.566068118874685, 0.014438368451669816, 0.533069718982249, -0.0024998729774646017, -0.127107445759298, 0.06548352714239397, 0.5279378835415635, 0.11856792704418406, -0.008021960649173987, 0.40946409198467454]","[0.0012559745003580466, 0.002029380837480378, -0.6211700838695636, -0.0019231289250522627, 0.005147971437915547, 0.16958789171771954, -0.04435570909100779, -0.006879969765609065, -0.005434911299156461, 0.07722901046893717, -0.005921474395485161, -0.010586202609945377, -0.4791328968258026]","[-0.0014448447549522871, -4.6501629812552426e-05, 0.011602001961124396, 0.014404201774251633, -0.005410656629766923, -0.009099207700388134, 0.021387479037770305, 0.0211849564622875, -0.005418837201883688, -0.003835306331587632, -0.014506787485253981, 0.006200149115598928, 0.010271558164884977]"
1.302968978881836,"[0.15824940310697808, 0.027754064472844345, 0.31411489226021144, 0.565953302578741, 0.014761731096232515, 0.5328796187752582, -0.002781456122767292, -0.12751071711585624, 0.06522797890296422, 0.5278397781997538, 0.1182492524289647, -0.008543769147203114, 0.4946013949078306]","[-0.001342556595052332, 0.001577561234425678, -0.6227476088587369, -0.0018571155169634483, 0.0056556007174882305, 0.1662174706124208, -0.049376442632038414, -0.007090969732082431, -0.004690910031282493, 0.0754914498858648, -0.005801142038269962, -0.009202817331058152, -0.5171449118044351]","[-0.0006294726000772847, -4.1823771800378195e-05, 0.011598520914600665, 0.013240706129956863, -0.005433913699732854, -0.00868099485384793, 0.022649053772027514, 0.02110535371488676, -0.0054261137562957255, -0.003831508386742534, -0.015890429081581333, 0.005986298882666083, 0.01093140896201421]"
1.3040471076965332,"[0.1576890489611569, 0.02780685022124293, 0.3125662843336744, 0.5665147531650705, 0.015360532835407777, 0.534782036423049, -0.003992763673339372, -0.1278906159128533, 0.06482255442230583, 0.5271715505987072, 0.11835047665501239, -0.00963953581547514, 0.5821113333027089]","[-0.009867093199809048, 0.0009079250912813566, -0.650336988856863, 0.01017301644200007, 0.010563890254420942, 0.20038372549326702, -0.07119873224465224, -0.0066729138763906215, -0.007352345922156087, 0.06368668295294072, 0.0015728398242456656, -0.01942377927312898, -0.5128430534077624]","[0.00014345023897267728, -3.745366094304967e-05, 0.011596151471692713, 0.001683350513865228, -0.006242210324818054, -0.010786532175785084, 0.02965616459023544, 0.021022170804199953, -0.0054298633670393885, -0.0038273812028669003, -0.02377885569811167, 0.008426468398791945, 0.010724023205118123]"
1.3040471076965332,"[0.15611947902848455, 0.027429214898712275, 0.3128714355265836, 0.5662836952107948, 0.015470560736351715, 0.5311873654316374, -0.0014858863370614962, -0.12835399765874947, 0.06469324044808762, 0.613710071821199, 0.1177471132084556, -0.009178552351305174, -0.005645121870166563]","[-0.02346311669642556, -0.006310639718144034, -0.6412010534421366, -0.004109721794028989, 0.0016950420699435305, 0.13591578130688972, -0.02645110965393358, -0.008154390167368724, -0.0024293115868785934, 0.05067753741143192, -0.010749503619471586, 0.007957363988715896, -0.10330591391452555]","[-0.001604006205673463, 0.00015668074826470597, 0.011697757266761314, 0.025034947612851775, -0.0009199402790396044, -0.009038560159121453, 0.006286471117526318, 0.019684467333657016, -0.005223583572933658, -0.0025591788733474786, -0.0017405314885018707, -0.00027467685633106835, 0.003222445286438029]"
1.3050968647003174,"[0.1566904565292802, 0.027485442998084034, 0.3119472435500348, 0.566150512232167, 0.01567839081159763, 0.5318615706381759, -0.001356279046208219, -0.12876654049975908, 0.06447357551749856, 0.6137925705175792, 0.11723125254500613, -0.008783625002337972, 0.07442987894061574]","[0.0057737635550038115, 0.000718716349407679, -0.6509605683234768, -0.0026031492850949614, 0.0025883919993481184, 0.14675099265458108, -0.024421696344604074, -0.0073069209767785675, -0.0038945670984833975, 0.05168758723562735, -0.009103926443930196, 0.007303026173656354, -0.22463401762814103]","[-0.004990452702039037, -2.9808637330537442e-05, 0.011621693774072829, 0.02410814192287686, -0.0015894296930679174, -0.008474865403338918, 0.008378048883045785, 0.019575018451128492, -0.005216624109034838, -0.0025537245805518608, -0.0034385797963492034, -0.000262046573843391, 0.004856429311469381]"
1.3050968647003174,"[0.15666243883636718, 0.027565049946134172, 0.3142075397092141, 0.5659141037113703, 0.01565341272307292, 0.5317908582471413, -0.0013287178080052385, -0.1291527330823829, 0.06426004467166553, 0.6138599055364412, 0.11657945610176725, -0.00830505802071404, 0.1582629797048265]","[-0.00036809138362548535, 0.0013808362057101374, -0.6214985990837993, -0.003989035814997341, -0.000476835847087731, 0.14671489439601315, -0.023602412500499534, -0.00681182880399892, -0.003926115395527404, 0.053185482274006296, -0.01156813672263449, 0.008514452357907052, -0.29064031255109246]","[-0.004102354277985306, -4.135622078609601e-05, 0.011609520182905774, 0.023877695830953755, -0.00218904797194345, -0.007908906042325303, 0.010435626240482297, 0.019485790733358477, -0.005218799950355124, -0.0025495342407331543, -0.003785524581653632, 0.00017397768637592573, 0.006307187761607435]"
1.3060944080352783,"[0.1565950865355783, 0.02763695710922882, 0.31423420550875286, 0.5656595586959431, 0.015680700517842733, 0.5316244389369805, -0.001814693841576563, -0.12955101881580053, 0.06408783125704234, 0.6137067175424157, 0.11600730987490482, -0.007742452439836618, 0.2431596445843667]","[-0.0010421600906290168, 0.0012497245047149604, -0.6209923414939426, -0.004308819675910489, 0.0004530833115652986, 0.14376729936069294, -0.03230051619462195, -0.007027214978864212, -0.003191525945831887, 0.05043915336350725, -0.0101453032137288, 0.009998725157141983, -0.3330242035758476]","[-0.003248223328430256, -3.7280590662589296e-05, 0.01160538318787139, 0.02196187749182715, -0.0027343911605225706, -0.007824180902610542, 0.013295181847000051, 0.019394840809270737, -0.005220679223403669, -0.0025462574553806808, -0.005809167003287736, 0.00016290402485316392, 0.006969664474605796]"
1.307096242904663,"[0.1568131618727637, 0.027775796370123142, 0.31403340637037874, 0.5656832456473134, 0.015895875764018574, 0.5332673874711172, -0.002421485341766565, -0.1298692850378124, 0.06376433936224928, 0.613735216587899, 0.11524920784128545, -0.008436550873619615, 0.32440373357810626]","[0.004172114057661891, 0.0024720768493483817, -0.6245928997851782, 0.0007591169464786462, 0.003968429300588437, 0.17455402491936714, -0.04406275264320251, -0.005439312376877097, -0.005896182109854314, 0.05241681040957317, -0.017633190495315993, -0.012786771314916519, -0.4419524172100762]","[-0.0024075228496034115, -3.334377658602916e-05, 0.011601129082388487, 0.015222449283462813, -0.00533648600717671, -0.009778243319351083, 0.020328524922205708, 0.019299337187572357, -0.0052182902402393835, -0.0025419466610369745, -0.012687130311482385, 0.0063726214416529, 0.009552072174705729]"
1.3081026077270508,"[0.15691268412490417, 0.027891628194364766, 0.3139839307427865, 0.565691555993195, 0.016117124940891264, 0.5329477810624744, -0.0025755925481382586, -0.13021813225229842, 0.06348344138817397, 0.613505865350658, 0.11490421384831086, -0.008988665066113065, 0.4095432985807281]","[0.0018844184520484639, 0.0020212743410916102, -0.6252971553150937, 0.00033788103637848264, 0.003847381061988413, 0.16748041843846037, -0.0457320731031294, -0.006138761015273616, -0.005129098764549487, 0.04702230524282544, -0.006261272520059751, -0.009732215024023296, -0.477746149533231]","[-0.0015576644539426502, -2.8660640453071267e-05, 0.011599186667161306, 0.014106559849685032, -0.005416969763639005, -0.009332275971894727, 0.021640244651130295, 0.01924250740444986, -0.005233713536290739, -0.0025427730704459806, -0.014063499105817003, 0.006122836256044566, 0.010278553533318795]"
1.3081026077270508,"[0.15541047902436145, 0.027746794921046668, 0.31261359294797475, 0.5657284229797073, 0.016473073535350786, 0.532691187294897, -0.002991045680502174, -0.13059785549831196, 0.06326023492444681, 0.6133349140280171, 0.11462380182801843, -0.009504429563824903, 0.49623616309025637]","[-0.026457101374058226, -0.00258921079633634, -0.6496537311354257, 0.0008296098450731375, 0.00626849787817856, 0.162919443130352, -0.053170607469500517, -0.006686978097534431, -0.004100219904429174, 0.0440122087733876, -0.005146111636726099, -0.009085821971006667, -0.48811222965824197]","[0.0031034115072524258, -2.4290592541982853e-05, 0.011597850297234853, 0.012980464174241615, -0.005461465928516151, -0.008920442218503511, 0.022904470968846184, 0.019176909629814054, -0.005245338876791398, -0.0025392384385385593, -0.015447167127973145, 0.005914894678793641, 0.010939375354182837]"
1.3090968132019043,"[0.15566545242422836, 0.027777322510305024, 0.3113267339394868, 0.5658330723020261, 0.016988227944293933, 0.5327340966240782, -0.0030652574971200587, -0.13097865979624693, 0.06304493590916412, 0.6133439434138327, 0.11424234006163674, -0.009896469540044523, 0.579562082686371]","[-0.005679576216522934, -0.0005985725458263374, -0.6664617642185012, 0.0017187605949917145, 0.00835124053458361, 0.16266984276561328, -0.055572301061231406, -0.00677771416631726, -0.0038059843581647232, 0.04351437196777934, -0.006320277760509203, -0.007207093862311726, -0.5478671553115037]","[-9.645605853257404e-05, -2.285538187310056e-05, 0.011607477745903106, 0.011871972823628578, -0.005465570267392691, -0.008530066507216539, 0.024111938656596662, 0.019105144735711687, -0.005251496710768408, -0.002534605044135158, -0.016858950294666122, 0.005728667446128507, 0.011532380646056826]"
1.3100979328155518,"[0.15450614254768302, 0.027348256273640518, 0.3127667245004559, 0.5657688274198094, 0.016511918158638887, 0.6139347408163291, -0.005337401829347296, -0.13035074860109916, 0.06351119366645691, -0.0024626733524258453, 0.11575485521865775, -0.009228898376851846, -0.004470115869386702]","[-0.025055886320133162, -0.008111616848653795, -0.6512677078109442, -0.0008515545425685594, -0.008262106402390562, 0.05471780272925198, -0.09563702712181738, 0.011173700942693586, 0.008351469707656684, -0.044414157883081805, 0.026903046653615502, 0.012152473523321711, -0.07694426893179175]","[-0.005653452885716387, 0.00013412142744278693, 0.011688669035677246, 0.012983110860616296, 0.00276551248043877, -0.003085054181236958, 0.02021986595798369, -0.002123204113739423, -0.00392445126907139, 0.0018841113168580005, -0.007809910863484052, -0.0006149207819432719, 0.0037352882360467154]"
1.3110980987548828,"[0.15506048321011726, 0.02737947230080411, 0.31148918123953684, 0.5658095903879089, 0.016186437009979477, 0.6147151241150757, -0.005334254463432653, -0.12973801587689696, 0.06390688064105852, -0.0026563149377556872, 0.11740450858572692, -0.008737767722473314, 0.0750980648388716]","[0.005849447857682539, 0.0002826583239684158, -0.6592917367958732, 0.0004399633533818884, -0.006868631784187906, 0.06793808936622622, -0.09568775910940958, 0.010993712137818707, 0.007041334242658074, -0.048044173695717875, 0.029508988941321743, 0.008898942961865445, -0.21241338101312623]","[-0.0051170647924102045, -3.139844820071869e-05, 0.011615803332935841, 0.01255358226500525, 0.001949522985481112, -0.0026041628246104625, 0.022598065022239603, -0.0020519300062312538, -0.003906903313843935, 0.0018973122050818696, -0.008829050894960395, -4.5445454937584576e-05, 0.0055146050178930235]"
1.3110980987548828,"[0.1560136873681579, 0.027513365741796584, 0.31182904730575023, 0.5658867823973404, 0.01587044284464817, 0.6151457126983619, -0.005379031200124918, -0.12912974491266122, 0.06425722168749039, -0.0027778593332400494, 0.11907379004793363, -0.008187423389410723, 0.15771764305365396]","[0.011810323828701586, 0.0019854599214845416, -0.653645672767757, 0.001062999176950695, -0.0067416949318735, 0.0754308562842057, -0.09651890960377998, 0.01091774676056916, 0.006247877070723516, -0.050184389638199246, 0.029810949356549044, 0.009858954022151478, -0.2930035420146375]","[-0.0042294499038867586, -3.8020677883874575e-05, 0.011611254516334421, 0.011614088489031272, 0.0012569704907632092, -0.0023956192676455306, 0.024973400487372614, -0.0019700577114742665, -0.003898322471303587, 0.0019104140718565804, -0.009747777328668739, 0.000345472919813509, 0.006561703593047298]"
1.3121039867401123,"[0.15708134453644804, 0.02766569200014092, 0.311793876127231, 0.5660482724856059, 0.015640234291059665, 0.6163643329113893, -0.0056012515512313624, -0.12849612969795882, 0.06450045565421252, -0.0023391403659481797, 0.12004895636772359, -0.008318344716769382, 0.24096053438757514]","[0.01367427848918629, 0.0023437727269093483, -0.6542405328692781, 0.0027515099190247574, -0.005101341741807614, 0.09909967795530845, -0.10177474743537791, 0.011550204184278002, 0.004168364781402377, -0.03886660671886876, 0.013086300554590228, -0.002871860882876929, -0.3654362846717858]","[-0.0033058336039967066, -3.6014975656995764e-05, 0.011608937839185476, 0.005480554465206247, -0.0011267465891097157, -0.00416444656534446, 0.03234679541169147, -0.0018840846432000655, -0.003894426170814115, 0.0019231932411047092, -0.015883727305346276, 0.005647049701605888, 0.008759812569177976]"
1.3121039867401123,"[0.1570311704991112, 0.02773961313499551, 0.31365793385524693, 0.5660880946582543, 0.015234661793836628, 0.61573484674509, -0.005798163087052586, -0.127862007318964, 0.06477572740109928, -0.0028273406523949517, 0.12140217654650583, -0.00836883246043077, 0.3275701510830379]","[-0.0008288151613945638, 0.00126208195221048, -0.6312031713042932, 0.0008822694815078676, -0.007309271753348402, 0.08743147083462839, -0.10414244536172508, 0.011313798421845732, 0.004832012552630882, -0.050618026098335905, 0.0240556212210178, -0.0007812356273754256, -0.3828944708976843]","[-0.002367555067865477, -3.542624158166082e-05, 0.01160453469524844, 0.004485300210284395, -0.001312474222219228, -0.003736096020665234, 0.03363539769556389, -0.0017815907783941278, -0.0039036011502800493, 0.001927316000626512, -0.017006352792633662, 0.005495249474260991, 0.009526665082361156]"
1.3130974769592285,"[0.1568501863812821, 0.027789500441472777, 0.3135668760701601, 0.5661094939939398, 0.01486293260504771, 0.6155009147056312, -0.006067882320131489, -0.12723094592037842, 0.06506538097659938, -0.0027760213464021336, 0.1226072627924245, -0.008360944057941456, 0.4130320373930151]","[-0.003121172490788117, 0.0008406268367458639, -0.6329062586953926, 0.0005594486917662889, -0.006710395000577571, 0.08327566643326888, -0.10920121626740269, 0.011260365070251037, 0.005079358033184939, -0.049637054664020346, 0.021381266980009955, 0.00027232091635704596, -0.4149484217796036]","[-0.0015494853317229342, -3.1464340004025e-05, 0.011606079064170943, 0.0034608449536318504, -0.0015045702089727497, -0.0033354382448769373, 0.03489337990315163, -0.0016916947877072483, -0.0039059220416366967, 0.0019366063251118732, -0.018150392050284608, 0.005379410136406029, 0.010222227824669654]"
